metric_surface_row_id,slot_rank,benchmark_id,target_id,scope,metric_name,metric_family,profile_fit,metric_input_contract,prediction_pdb,native_pdb,expected_output_json,metric_status,blockers,next_action,metric_folder,slot_manifest,requirements_csv,official_archive_baseline_policy,competitive_proof_eligible
05_09_ips,5,hist_REQUIRED_MONOMER_005,REQUIRED_MONOMER_005,monomer,IPS,complex_interface,complex_or_interface_category_slot_required,interface patch map,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_005_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_005_native.pdb,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/metrics/complex/ips.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/metric_surface_requirements.csv,excluded_from_competitive_proof,False
05_10_lddt_pli,5,hist_REQUIRED_MONOMER_005,REQUIRED_MONOMER_005,monomer,LDDT-PLI,ligand_pose,organic_ligand_category_slot_required,receptor ligand interaction map,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_005_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_005_native.pdb,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/metrics/ligand/lddt_pli.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/metric_surface_requirements.csv,excluded_from_competitive_proof,False
05_11_bisyrmsd,5,hist_REQUIRED_MONOMER_005,REQUIRED_MONOMER_005,monomer,BiSyRMSD,ligand_pose,organic_ligand_category_slot_required,binding-site ligand mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_005_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_005_native.pdb,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/metrics/ligand/bisyrmsd.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/05_hist_required_monomer_005/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_01_gdt_ts,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,GDT_TS,monomer_domain,scope_core_metric,prediction/native chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/monomer/gdt_ts.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_02_lddt,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,lDDT,monomer_domain,scope_core_metric,prediction/native residue mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/monomer/lddt.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_03_tm_score,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,TM-score,monomer_domain,scope_core_metric,prediction/native chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/monomer/tm_score.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_04_rmsd,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,RMSD,geometry,scope_core_metric,prediction/native atom mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/geometry/rmsd.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_05_gdt_ha,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,GDT_HA,monomer_domain,scope_core_metric,prediction/native chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/monomer/gdt_ha.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_06_molprobity,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,MolProbity,model_quality,scope_core_metric,prediction structure,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/model_quality/molprobity.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_07_dockq,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,DockQ,complex_interface,complex_or_interface_category_slot_required,complex chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/complex/dockq.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_08_ics,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ICS,complex_interface,complex_or_interface_category_slot_required,interface contact map,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/complex/ics.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_09_ips,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,IPS,complex_interface,complex_or_interface_category_slot_required,interface patch map,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/complex/ips.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_10_lddt_pli,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,LDDT-PLI,ligand_pose,organic_ligand_category_slot_required,receptor ligand interaction map,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/ligand/lddt_pli.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
06_11_bisyrmsd,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,BiSyRMSD,ligand_pose,organic_ligand_category_slot_required,binding-site ligand mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_006_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_006_native.pdb,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metrics/ligand/bisyrmsd.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/06_hist_required_monomer_006/metric_surface_requirements.csv,excluded_from_competitive_proof,False
07_01_gdt_ts,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,GDT_TS,monomer_domain,scope_core_metric,prediction/native chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_007_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_007_native.pdb,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metrics/monomer/gdt_ts.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metric_surface_requirements.csv,excluded_from_competitive_proof,False
07_02_lddt,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,lDDT,monomer_domain,scope_core_metric,prediction/native residue mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_007_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_007_native.pdb,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metrics/monomer/lddt.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metric_surface_requirements.csv,excluded_from_competitive_proof,False
07_03_tm_score,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,TM-score,monomer_domain,scope_core_metric,prediction/native chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_007_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_007_native.pdb,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metrics/monomer/tm_score.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metric_surface_requirements.csv,excluded_from_competitive_proof,False
07_04_rmsd,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,RMSD,geometry,scope_core_metric,prediction/native atom mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_007_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_007_native.pdb,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metrics/geometry/rmsd.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metric_surface_requirements.csv,excluded_from_competitive_proof,False
07_05_gdt_ha,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,GDT_HA,monomer_domain,scope_core_metric,prediction/native chain mapping,runs/casp17_historical_benchmark_predictions_current/REQUIRED_MONOMER_007_prediction.pdb,runs/casp17_historical_benchmark_natives_current/REQUIRED_MONOMER_007_native.pdb,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metrics/monomer/gdt_ha.json,awaiting_strict_blind_evidence_files,"strict_blind_replacement_identity_required,core_files_required,no_leak_required,ablation_required,calibration_required,ablation_layer_prediction_pdb_missing,best_model_rank_required_1_to_5,best_native_metric_required_numeric,best_score_required_numeric,current_casp17_target_must_be_false,leakage_clearance_required,native_pdb_not_found,native_release_date_required_iso_date,operator_clearance_required,other_team_model_used_must_be_false,placeholder_target_id,post_release_information_used_must_be_false,prediction_created_at_required_iso_date,prediction_generated_before_native_release_required,prediction_pdb_not_found,public_template_or_native_used_for_prediction_must_be_false,selected_model_rank_required_1_to_5,selected_native_metric_required_numeric,selected_score_required_numeric,leakage_clearance_missing_or_not_clear,native_pdb_missing,prediction_pdb_missing",fill strict-blind core evidence before metric calculation,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/METRIC_SURFACE.md,casp17/win_tier_metric_surface_contract/07_hist_required_monomer_007/metric_surface_requirements.csv,excluded_from_competitive_proof,False
