dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,current_value,recommended_value,intake_status,patch_status,blocker,dry_run_csv,dry_run_md,next_action
priority_014_REQUIRED_COMPLEX_004,401,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,402,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,403,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,404,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_OPERATOR_CLEARANCE,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,405,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/recursive/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,406,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/scored/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,407,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_scaffold/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,408,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_repacked/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,409,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_completed/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,410,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/steric_relaxed/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,411,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/rotamer_minimized/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,412,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/polar_refined/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,413,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/forcefield_minimized/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,414,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,runs/casp17_historical_ablation_predictions_current/statistical_rotamer/REQUIRED_COMPLEX_004TS.pdb,,awaiting_dropzone_file,awaiting_evidence,awaiting_dropzone_file,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,415,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_1_TO_5,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,416,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_1_TO_5,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,417,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_NATIVE_METRIC,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,418,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_ORACLE_METRIC,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,419,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_INTERNAL_SCORE,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
priority_014_REQUIRED_COMPLEX_004,420,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,REQUIRED_ORACLE_SCORE,,awaiting_operator_value,awaiting_evidence,awaiting_operator_value,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/ROW_FILL_PATCH_DRY_RUN.md,"provide the missing cleared evidence, then rerun intake and this patch gate"
